ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
9130109,[Vigil - Talismans] Shabriri's Woe,6050,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130110,[Vigil - Talismans] Daedicar's Woe,6060,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130111,[Vigil - Talismans] Sacrificial Twig,6070,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130112,[Vigil - Talismans] Furled Finger's Trick-Mirror,6080,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130113,[Vigil - Talismans] Host's Trick-Mirror,6090,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130114,[Vigil - Talismans] Entwining Umbilical Cord,6100,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130115,[Vigil - Talismans] Ancestral Spirit's Horn,6110,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9140000,[Vigil - Ammunition] Arrow,50000000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140001,[Vigil - Ammunition] Fire Arrow,50010000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140002,[Vigil - Ammunition] Serpent Arrow,50020000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140003,[Vigil - Ammunition] Bone Arrow (Fletched),50030000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140004,[Vigil - Ammunition] St. Trina's Arrow,50040000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140005,[Vigil - Ammunition] Shattershard Arrow (Fletched),50060000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140006,[Vigil - Ammunition] Rainbow Stone Arrow (Fletched),50080000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140007,[Vigil - Ammunition] Golden Arrow,50090000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140008,[Vigil - Ammunition] Dwelling Arrow,50100000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140009,[Vigil - Ammunition] Bone Arrow,50110000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140010,[Vigil - Ammunition] Firebone Arrow (Fletched),50130000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140011,[Vigil - Ammunition] Firebone Arrow,50140000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140012,[Vigil - Ammunition] Poisonbone Arrow (Fletched),50150000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140013,[Vigil - Ammunition] Poisonbone Arrow,50160000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140014,[Vigil - Ammunition] Sleepbone Arrow (Fletched),50170000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140015,[Vigil - Ammunition] Sleepbone Arrow,50180000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140016,[Vigil - Ammunition] Lightningbone Arrow (Fletched),50200000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140017,[Vigil - Ammunition] Lightningbone Arrow,50210000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140018,[Vigil - Ammunition] Rainbow Stone Arrow,50220000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140019,[Vigil - Ammunition] Shattershard Arrow,50230000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140020,[Vigil - Ammunition] Spiritflame Arrow,50240000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140021,[Vigil - Ammunition] Magicbone Arrow (Fletched),50260000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140022,[Vigil - Ammunition] Magicbone Arrow,50270000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140023,[Vigil - Ammunition] Haligbone Arrow (Fletched),50280000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140024,[Vigil - Ammunition] Haligbone Arrow,50290000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140025,[Vigil - Ammunition] Bloodbone Arrow (Fletched),50300000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140026,[Vigil - Ammunition] Bloodbone Arrow,50310000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140027,[Vigil - Ammunition] Coldbone Arrow (Fletched),50320000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140028,[Vigil - Ammunition] Coldbone Arrow,50330000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140029,[Vigil - Ammunition] Rotbone Arrow (Fletched),50340000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140030,[Vigil - Ammunition] Rotbone Arrow,50350000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140031,[Vigil - Ammunition] Great Arrow,51000000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140032,[Vigil - Ammunition] Golem's Great Arrow,51010000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140033,[Vigil - Ammunition] Golden Great Arrow,51020000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140034,[Vigil - Ammunition] Golem's Magic Arrow,51030000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140035,[Vigil - Ammunition] Radahn's Spear,51040000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140036,[Vigil - Ammunition] Bone Great Arrow (Fletched),51050000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140037,[Vigil - Ammunition] Bone Great Arrow,51060000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140038,[Vigil - Ammunition] Bolt,52000000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140039,[Vigil - Ammunition] Lightning Bolt,52010000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140040,[Vigil - Ammunition] Perfumer's Bolt,52020000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140041,[Vigil - Ammunition] Black-Key Bolt,52030000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140042,[Vigil - Ammunition] Burred Bolt,52040000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140043,[Vigil - Ammunition] Meteor Bolt,52050000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140044,[Vigil - Ammunition] Explosive Bolt,52060000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140045,[Vigil - Ammunition] Golden Bolt,52070000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140046,[Vigil - Ammunition] Lordsworn's Bolt,52080000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140047,[Vigil - Ammunition] Bone Bolt,52090000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140048,[Vigil - Ammunition] Firebone Bolt,52100000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140049,[Vigil - Ammunition] Lightningbone Bolt,52110000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140050,[Vigil - Ammunition] Magicbone Bolt,52120000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140051,[Vigil - Ammunition] Haligbone Bolt,52130000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140052,[Vigil - Ammunition] Poisonbone Bolt,52140000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140053,[Vigil - Ammunition] Bloodbone Bolt,52150000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140054,[Vigil - Ammunition] Coldbone Bolt,52160000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140055,[Vigil - Ammunition] Rotbone Bolt,52170000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140056,[Vigil - Ammunition] Sleepbone Bolt,52180000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140057,[Vigil - Ammunition] Flaming Bolt,52190000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140058,[Vigil - Ammunition] Ballista Bolt,53000000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140059,[Vigil - Ammunition] Lightning Greatbolt,53010000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140060,[Vigil - Ammunition] Explosive Greatbolt,53020000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140061,[Vigil - Ammunition] Bone Ballista Bolt,53030000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
9140062,[Vigil - Ammunition] Stormwing Bone Arrow,50190000,0,400004,0,0,-1,0,0,0,0,1,250,-1,-1,-1,-1,-1,[0|0]
